Timestamp,X,Y,Z,Label,Exercise,Rep_Number,Set_Number
2025-02-26 21:11:05.900576,-0.22000007130660187,-0.019999991527745134,0.9799999876422711,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.22000004973244439,-0.020000005933865615,0.9800000109006921,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21999987420264364,-0.020000047463106813,0.9800000753956303,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21999947162788766,-0.020000108487099495,0.9800001669072926,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21999901208391923,-0.020000123247774552,0.980000180883448,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.2199992314503771,-0.01999993926019172,0.9799998825734708,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.22000152448677537,-0.01999937978218039,0.9799990120888431,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.2200070133566628,-0.01999852054907298,0.9799977195382746,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.2200136476515105,-0.019998219764913897,0.9799973732383835,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.22001166900608615,-0.0200005551445849,0.9800011778811695,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21998182778632835,-0.020008073981687063,0.9800128983066498,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21990717298797866,-0.02002012613480028,0.9800310810643876,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21981198460428752,-0.020025554676772254,0.9800378840742769,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.21982529287108402,-0.019996118190544976,0.9799896660981702,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.22021204436875796,-0.019895322595258166,0.979832245641319,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.2212249781509572,-0.01972687081787878,0.9795774196828304,no_rep,unknown,0,0
2025-02-26 21:11:05.900576,-0.22258326025663344,-0.019635196688899997,0.9794569201901038,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.22266069567896563,-0.020003246037752668,0.9800636068036024,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.2184866887888675,-0.02135107441120184,0.9821727097860483,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.208904781083192,-0.023697678454886174,0.9857315525447272,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.1988459498178471,-0.0261906712829974,0.9888392243516807,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.19634882942273293,-0.028583314176666232,0.9890752607772152,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.2035416043100655,-0.03184496138692828,0.9861239800730672,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.21460864898150683,-0.03473368046287691,0.9817456997309281,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.22301575144144647,-0.032900388796900014,0.977784171178121,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.22740238707125016,-0.025041855120384496,0.975361839904071,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.2306889662891824,-0.016095458161342314,0.9747415270584254,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.23521240743966262,-0.011578604302592641,0.9751886915753011,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.23821592828470906,-0.012233368706113334,0.9760817073259072,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.23354046894311611,-0.015807786761249904,0.9778610256146644,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.22031703763911184,-0.020634025009012322,0.980645959040396,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.2070484016002224,-0.025163131687134868,0.982925931203847,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.20330254247437304,-0.02710040996999195,0.983167159053913,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.20950608844966045,-0.026371684489823518,0.9820397435320933,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.21807312300779808,-0.027328725665493443,0.982136005357973,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.22057553514358094,-0.03438905530276478,0.9861815382270019,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.2108864566591768,-0.044324270795312454,0.9949051356032002,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.19036301867497066,-0.04501954948273178,1.003837025542371,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.1749186944425851,-0.026403014652875183,1.0038018370295727,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.18891117839009702,0.004662601100039963,0.9919118457300268,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.24517686216912016,0.024915204230917105,0.9823591165549539,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.32812946461138803,0.015738007926355956,0.997610864024923,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.39386531314646267,-0.01910131378000242,1.0453122561174875,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.38929564045401477,-0.059516715234830056,1.107081994873801,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.29049728108609996,-0.08746642371443829,1.153906749208487,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.13699142543567025,-0.09590579057020887,1.171896325062074,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.009199000323971813,-0.08540660952147265,1.168661618726361,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,0.032717180580761396,-0.0607639989303487,1.1589856065653665,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.02653664790199026,-0.03429878254687113,1.1526278022514787,no_rep,unknown,0,0
2025-02-26 21:11:05.917182,-0.16235063436135605,-0.02449968009283103,1.1528359301016893,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.3107207143954204,-0.04047372454499505,1.1590251867755517,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.3969201336155932,-0.07216360345401007,1.1690038899770392,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.38963395809421403,-0.1028763698563175,1.1795478060021958,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.31339308326075754,-0.123348926674732,1.1871442407604964,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.21584441451180905,-0.13069414727194978,1.1891056534628406,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.14115198093315337,-0.1237157561620257,1.1819319732991451,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.11558695668968283,-0.1047128355185283,1.1623459927152657,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.1361897044953911,-0.08153596686942265,1.134520968230837,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.17848374337579684,-0.06198287656653386,1.1092326066929776,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.22014955294631258,-0.0468557174112084,1.090708661902957,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.2529485490433746,-0.03110537895889783,1.0701259865121309,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.2747678496417562,-0.011126359392701124,1.036136167106109,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.2798688745186501,0.009053638019089011,0.9889285250660689,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.2622744990916441,0.01987325441095219,0.9373237387276881,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.2246090536287324,0.016968230091153065,0.8844727171528328,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.17825728335698005,0.007932766798432068,0.8267518709870572,no_rep,unknown,0,0
2025-02-26 21:11:05.922916,-0.13605899791350057,0.004553846332644805,0.7636085391708172,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.10575043735787422,0.009891350106498255,0.7010779735763552,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.08880999329749174,0.01735312120790167,0.6478141245982103,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.0855012370002062,0.020598774908009407,0.6121875545162087,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.0994503181878611,0.019363345365077143,0.6045173489624572,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.13208757433079316,0.0162971385427636,0.632444327429858,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.17297930106964884,0.012747816443269007,0.6881422905450683,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.2035935293735744,0.00946672746869767,0.7525644585623618,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.2107664479504498,0.008662009176026423,0.8136174717827739,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.1904257143357758,0.012465897159430627,0.8681810101810431,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.14231708130990012,0.020018411504844656,0.913649619954226,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.0738800711694514,0.027706916625216776,0.9482557612023067,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.010348143454555123,0.031914033286474006,0.973855160377239,rep,unknown,1,1
2025-02-26 21:11:05.922916,0.015921874572333565,0.031026438505466845,0.9947572217507782,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.006048977202297136,0.025641445508423216,1.0135318403852782,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.0554812418176361,0.017486824842738564,1.0252005048186048,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.09986390386457726,0.008718659035188252,1.020751098193661,rep,unknown,1,1
2025-02-26 21:11:05.922916,-0.12253858812400172,0.002044710440358174,1.001004089698097,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.129738069867045,-0.0005216116422175698,0.9805809142654816,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.13520473455090698,0.0003651124763460965,0.9751562906166533,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1454603972387257,0.0021384224855924513,0.9888256842017138,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1588171369120904,0.003468136065921654,1.0130715041130112,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.17071415704670245,0.005398963263087011,1.0327068887589703,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1768431363103134,0.008412608305434733,1.0319741046376043,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1748331743951774,0.01035966724926324,1.0016987079301158,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.16660717664178848,0.00951748726395102,0.9461100690530353,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.15791602558122447,0.007564293636180441,0.8808592417894989,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.15324605279879544,0.007340453963933409,0.8226753376793182,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.15282255075753237,0.00912162711479658,0.7800501831871776,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.15531527728724412,0.010331165721930182,0.7518386075783042,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.16030373260030847,0.00851183688655318,0.7344527121933517,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1678441946702754,0.004163046840986529,0.7274803252298646,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.17740153373689077,0.0002533995832542771,0.7308566234328093,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.18688123851370947,-0.0011154285165865109,0.7415860053110502,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.19272973123305115,-0.000838933711146885,0.7556877495576643,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1919329455139345,-0.0016707161511031001,0.7720971490111274,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1862710491576917,-0.005772828192196173,0.7949253080548135,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.18547988182799027,-0.01331309250888282,0.8325214081148893,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.1995182376531948,-0.023197473410660807,0.8896888443314379,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2241273361146543,-0.034039662153511965,0.9550610788926931,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.24231514869343795,-0.04311714432498692,1.0047512771984217,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.24318577208460374,-0.046127718682372844,1.0263942561231523,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.23260010258112962,-0.039386114052840926,1.0303641218569932,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2246723444804607,-0.022564067571500764,1.0355627911371341,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2278714342808978,-0.0009367735836447958,1.0530119763303474,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.24013450326535635,0.016247248300529763,1.0822724217737023,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2529397405106542,0.02150752907170809,1.114358451063381,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.25846768146084087,0.014318550994038164,1.1344301241027708,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2565448647908744,0.003747828389998668,1.1305740032257179,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.25403529472042374,0.002434162457448739,1.1074623810582478,rep,unknown,1,1
2025-02-26 21:11:05.930272,-0.2555106752225031,0.012350835011833922,1.0868817133603137,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.25849388285853886,0.022624011672852728,1.0895651680241523,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.25956652746014325,0.024503897109056517,1.1188016218791563,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.26098406837541,0.02039562837427912,1.1626253191022418,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.2676946021804566,0.017236747566598577,1.2056995024616266,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.28004113495113575,0.017940717657424696,1.2385334858498285,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.2930118815905556,0.020389698006696495,1.2626650280853813,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.3014066185236883,0.0207486488158523,1.2892837522556602,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.30480407519808506,0.01657864289452325,1.3292099937861084,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.3079987223637691,0.009332166587121797,1.3806211879167005,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.31550477210406486,0.004285060675820845,1.426235893817263,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.32678536244183515,0.0059364848564586944,1.4441924349336344,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.33781632642259174,0.013997048419906895,1.4208586648914252,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.3439661336240575,0.024873007993889952,1.3555935267181525,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.34067559915216616,0.03457961385847673,1.2621797498922698,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.3264881319387261,0.0391098511319511,1.166587505237862,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.3062095281671291,0.0356951929885065,1.0923739955195584,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.2859594364224596,0.0252902366588134,1.042506335084813,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.26469468480674935,0.011427483963417208,0.9972955659503397,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.23427593374675126,-0.0029629673953267084,0.9310534475052517,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.1893961858785663,-0.015791665473175114,0.8348711097469832,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.1358690696334957,-0.02405610057699846,0.7255241777860321,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.08637974720767323,-0.024197406994983458,0.6291465477547914,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.050295481524870324,-0.015292973505624122,0.5609360534794601,rep,unknown,1,1
2025-02-26 21:11:06.000356,-0.03216434487156222,-0.001365659755642198,0.5260759895120908,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.03691811206858217,0.010125137248194216,0.5317751218693076,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.06765796232002287,0.011953388635823712,0.5850863181707187,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.11492525276578065,0.00041249635202876274,0.6770545308545554,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.15633538928788232,-0.022185949906850955,0.7823026368573262,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.17503650020483835,-0.04614573981623104,0.8768306395693851,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.1722504154738856,-0.0579787501149681,0.9459219606452702,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.15576823235745663,-0.05195273036693067,0.9856245010244843,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.12875272524971046,-0.03627111458857854,1.0043378058920536,rep,unknown,2,1
2025-02-26 21:11:06.000356,-0.09829129860712685,-0.022625695449272457,1.0111620913603132,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.08124288613342512,-0.015961105723246514,1.006986904957503,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.09154648892481203,-0.01591200132544431,0.9914422039353512,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.12605428894786289,-0.01995565987454026,0.967443329802546,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.16589516598733198,-0.02387446954665591,0.9369594095917404,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.1904629231326596,-0.023301033156819,0.8991993473060192,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.18996700894745938,-0.017545527359058954,0.8548655910976208,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.16828706216649345,-0.010916303139381371,0.80852656571592,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.13694053253530486,-0.00857691689481408,0.7655877565039896,rep,unknown,2,1
2025-02-26 21:11:06.004573,-0.10683431412039418,-0.012346506752513734,0.7293328374750638,rep,unknown,2,1
