Timestamp,Raw Z,Normalized Z,Smoothed Z,Rep Detected,isIdle,Current Reps,Current Sets,Exercise
2025-04-12T18:42:56.891428,-10.72,-1.0700000000000003,-2.3219999999999996,0,1,0,0,BicepCurl
2025-04-12T18:42:56.909106,-9.42,0.23000000000000043,-1.6379999999999995,0,1,0,0,BicepCurl
2025-04-12T18:42:56.953581,-8.93,0.7200000000000006,-0.8839999999999997,0,1,0,0,BicepCurl
2025-04-12T18:42:56.956012,-7.45,2.2,0.06000000000000032,0,1,0,0,BicepCurl
2025-04-12T18:42:57.027500,-7.11,2.54,0.9240000000000002,0,1,0,0,BicepCurl
2025-04-12T18:42:57.030129,-6.35,3.3000000000000007,1.7980000000000005,0,1,0,0,BicepCurl
2025-04-12T18:42:57.036239,-6.04,3.6100000000000003,2.474,0,1,0,0,BicepCurl
2025-04-12T18:42:57.038614,-5.51,4.140000000000001,3.1580000000000004,0,1,0,0,BicepCurl
2025-04-12T18:42:57.044806,-5.42,4.23,3.564,0,1,0,0,BicepCurl
2025-04-12T18:42:57.105594,-5.64,4.010000000000001,3.8580000000000005,0,1,0,0,BicepCurl
2025-04-12T18:42:57.108763,-5.82,3.83,3.964,0,1,0,0,BicepCurl
2025-04-12T18:42:57.115510,-5.97,3.6800000000000006,3.978,0,1,0,0,BicepCurl
2025-04-12T18:42:57.126527,-6.04,3.6100000000000003,3.8720000000000008,1,0,1,0,BicepCurl
2025-04-12T18:42:57.168710,-6.35,3.3000000000000007,3.686000000000001,0,0,1,0,BicepCurl
2025-04-12T18:42:57.171352,-6.7,2.95,3.474,0,0,1,0,BicepCurl
2025-04-12T18:42:57.208607,-6.89,2.7600000000000007,3.2600000000000007,0,0,1,0,BicepCurl
2025-04-12T18:42:57.211671,-7.19,2.46,3.0160000000000005,0,0,1,0,BicepCurl
2025-04-12T18:42:57.260926,-8.15,1.5,2.5940000000000003,0,0,1,0,BicepCurl
2025-04-12T18:42:57.263052,-9.85,-0.1999999999999993,1.8940000000000006,0,0,1,0,BicepCurl
